C0401|UF40247406|20251114|15:23:28|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||4053|九五無鉛汽油|3.482|28.6|100|1|100|0|0|1|0.05|0|100|0|
C0401|UF40247407|20251114|15:25:03|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||5620|九二無鉛汽油|18.45|27.1|500|1|500|0|0|1|0.05|0|500|0|7041
C0401|UF40247408|20251114|15:26:59|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||0564|九五無鉛汽油|18.634|28.6|533|1|533|0|0|1|0.05|0|533|0|5376
C0401|UF40247409|20251114|15:28:54|16644008|正容加油站實業有限公司|16776247|16776247|07|0||||Y||2847|九五無鉛汽油|61.521|28.6|1760|1|1676|0|0|1|0.05|84|1760|0|9206
C0401|UF40247410|20251114|15:33:43|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/W7P3JNL|/W7P3JNL|N||1846|九五無鉛汽油|3.603|28.6|103|1|103|0|0|1|0.05|0|103|0|8755
C0401|UF40247411|20251114|15:35:07|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||8472|九二無鉛汽油|2.831|27.1|77|1|77|0|0|1|0.05|0|77|0|
C0401|UF40247412|20251114|15:37:47|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||1772|九五無鉛汽油|3.482|28.6|100|1|100|0|0|1|0.05|0|100|0|
C0401|UF40247413|20251114|15:40:32|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/KABBKN5|/KABBKN5|N||1550|九五無鉛汽油|4.368|28.6|125|1|125|0|0|1|0.05|0|125|0|
C0401|UF40247414|20251114|15:41:15|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||2266|九二無鉛汽油|3.119|27.1|85|1|85|0|0|1|0.05|0|85|0|
C0401|UF40247415|20251114|15:42:10|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||4187|九五無鉛汽油|3.653|28.6|104|1|104|0|0|1|0.05|0|104|0|
C0401|UF40247416|20251114|15:43:01|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||5254|九二無鉛汽油|4.413|27.1|120|1|120|0|0|1|0.05|0|120|0|
C0401|UF40247417|20251114|15:53:19|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||5270|九五無鉛汽油|10.489|28.6|300|1|300|0|0|1|0.05|0|300|0|9118
C0401|UF40247418|20251114|15:53:51|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||5813|九五無鉛汽油|3.83|28.6|110|1|110|0|0|1|0.05|0|110|0|7906
